carro	dono	item	nota
tucson	213	Estilo	9
tucson	213	Acabamento	8
tucson	213	Posição de dirigir	10
tucson	213	Instrumentos	9
tucson	213	Interior	9
tucson	213	Porta-malas	8
tucson	213	Desempenho	7
tucson	213	Motor	9
tucson	213	Câmbio	9
tucson	213	Freios	8
tucson	213	Suspensão	9
tucson	213	Consumo	7
tucson	213	Estabilidade	9
tucson	213	Custo-Benefício 	9
tucson	213	Recomendação	9
tucson	214	Estilo	10
tucson	214	Acabamento	8
tucson	214	Posição de dirigir	9
tucson	214	Instrumentos	6
tucson	214	Interior	7
tucson	214	Porta-malas	9
tucson	214	Desempenho	8
tucson	214	Motor	8
tucson	214	Câmbio	9
tucson	214	Freios	7
tucson	214	Suspensão	8
tucson	214	Consumo	7
tucson	214	Estabilidade	8
tucson	214	Custo-Benefício 	7
tucson	214	Recomendação	1
tucson	215	Estilo	10
tucson	215	Acabamento	10
tucson	215	Posição de dirigir	10
tucson	215	Instrumentos	9
tucson	215	Interior	10
tucson	215	Porta-malas	9
tucson	215	Desempenho	8
tucson	215	Motor	9
tucson	215	Câmbio	10
tucson	215	Freios	10
tucson	215	Suspensão	10
tucson	215	Consumo	9
tucson	215	Estabilidade	10
tucson	215	Custo-Benefício 	10
tucson	215	Recomendação	10
tucson	216	Estilo	9
tucson	216	Acabamento	9
tucson	216	Posição de dirigir	9
tucson	216	Instrumentos	8
tucson	216	Interior	10
tucson	216	Porta-malas	9
tucson	216	Desempenho	9
tucson	216	Motor	10
tucson	216	Câmbio	9
tucson	216	Freios	8
tucson	216	Suspensão	10
tucson	216	Consumo	9
tucson	216	Estabilidade	9
tucson	216	Custo-Benefício 	8
tucson	216	Recomendação	9
tucson	217	Estilo	6
tucson	217	Acabamento	7
tucson	217	Posição de dirigir	8
tucson	217	Instrumentos	7
tucson	217	Interior	6
tucson	217	Porta-malas	5
tucson	217	Desempenho	8
tucson	217	Motor	8
tucson	217	Câmbio	8
tucson	217	Freios	9
tucson	217	Suspensão	5
tucson	217	Consumo	6
tucson	217	Estabilidade	8
tucson	217	Custo-Benefício 	5
tucson	217	Recomendação	7
tucson	218	Estilo	8
tucson	218	Acabamento	8
tucson	218	Posição de dirigir	10
tucson	218	Instrumentos	8
tucson	218	Interior	10
tucson	218	Porta-malas	10
tucson	218	Desempenho	7
tucson	218	Motor	9
tucson	218	Câmbio	9
tucson	218	Freios	9
tucson	218	Suspensão	10
tucson	218	Consumo	8
tucson	218	Estabilidade	9
tucson	218	Custo-Benefício 	9
tucson	218	Recomendação	9
tucson	219	Estilo	8
tucson	219	Acabamento	7
tucson	219	Posição de dirigir	9
tucson	219	Instrumentos	8
tucson	219	Interior	8
tucson	219	Porta-malas	4
tucson	219	Desempenho	8
tucson	219	Motor	9
tucson	219	Câmbio	8
tucson	219	Freios	4
tucson	219	Suspensão	9
tucson	219	Consumo	3
tucson	219	Estabilidade	9
tucson	219	Custo-Benefício 	8
tucson	219	Recomendação	8
tucson	220	Estilo	8
tucson	220	Acabamento	5
tucson	220	Posição de dirigir	5
tucson	220	Instrumentos	5
tucson	220	Interior	5
tucson	220	Porta-malas	5
tucson	220	Desempenho	2
tucson	220	Motor	0
tucson	220	Câmbio	4
tucson	220	Freios	4
tucson	220	Suspensão	0
tucson	220	Consumo	5
tucson	220	Estabilidade	5
tucson	220	Custo-Benefício 	0
tucson	220	Recomendação	0
tucson	221	Estilo	8
tucson	221	Acabamento	6
tucson	221	Posição de dirigir	9
tucson	221	Instrumentos	8
tucson	221	Interior	9
tucson	221	Porta-malas	7
tucson	221	Desempenho	2
tucson	221	Motor	5
tucson	221	Câmbio	8
tucson	221	Freios	0
tucson	221	Suspensão	3
tucson	221	Consumo	5
tucson	221	Estabilidade	5
tucson	221	Custo-Benefício 	8
tucson	221	Recomendação	7
tucson	222	Estilo	9
tucson	222	Acabamento	7
tucson	222	Posição de dirigir	10
tucson	222	Instrumentos	9
tucson	222	Interior	9
tucson	222	Porta-malas	5
tucson	222	Desempenho	6
tucson	222	Motor	8
tucson	222	Câmbio	8
tucson	222	Freios	8
tucson	222	Suspensão	5
tucson	222	Consumo	5
tucson	222	Estabilidade	9
tucson	222	Custo-Benefício 	2
tucson	222	Recomendação	6
tucson	223	Estilo	9
tucson	223	Acabamento	7
tucson	223	Posição de dirigir	8
tucson	223	Instrumentos	7
tucson	223	Interior	8
tucson	223	Porta-malas	7
tucson	223	Desempenho	8
tucson	223	Motor	7
tucson	223	Câmbio	9
tucson	223	Freios	9
tucson	223	Suspensão	8
tucson	223	Consumo	3
tucson	223	Estabilidade	7
tucson	223	Custo-Benefício 	4
tucson	223	Recomendação	6
tucson	224	Estilo	5
tucson	224	Acabamento	6
tucson	224	Posição de dirigir	5
tucson	224	Instrumentos	4
tucson	224	Interior	6
tucson	224	Porta-malas	7
tucson	224	Desempenho	4
tucson	224	Motor	5
tucson	224	Câmbio	1
tucson	224	Freios	3
tucson	224	Suspensão	3
tucson	224	Consumo	3
tucson	224	Estabilidade	3
tucson	224	Custo-Benefício 	1
tucson	224	Recomendação	0
tucson	225	Estilo	9
tucson	225	Acabamento	8
tucson	225	Posição de dirigir	10
tucson	225	Instrumentos	9
tucson	225	Interior	9
tucson	225	Porta-malas	9
tucson	225	Desempenho	8
tucson	225	Motor	10
tucson	225	Câmbio	10
tucson	225	Freios	10
tucson	225	Suspensão	10
tucson	225	Consumo	4
tucson	225	Estabilidade	10
tucson	225	Custo-Benefício 	8
tucson	225	Recomendação	10
tucson	226	Estilo	10
tucson	226	Acabamento	6
tucson	226	Posição de dirigir	10
tucson	226	Instrumentos	10
tucson	226	Interior	10
tucson	226	Porta-malas	10
tucson	226	Desempenho	7
tucson	226	Motor	5
tucson	226	Câmbio	10
tucson	226	Freios	6
tucson	226	Suspensão	7
tucson	226	Consumo	7
tucson	226	Estabilidade	8
tucson	226	Custo-Benefício 	3
tucson	226	Recomendação	1
tucson	227	Estilo	9
tucson	227	Acabamento	9
tucson	227	Posição de dirigir	9
tucson	227	Instrumentos	9
tucson	227	Interior	10
tucson	227	Porta-malas	10
tucson	227	Desempenho	10
tucson	227	Motor	10
tucson	227	Câmbio	10
tucson	227	Freios	10
tucson	227	Suspensão	9
tucson	227	Consumo	7
tucson	227	Estabilidade	10
tucson	227	Custo-Benefício 	10
tucson	227	Recomendação	10
tucson	228	Estilo	7
tucson	228	Acabamento	8
tucson	228	Posição de dirigir	8
tucson	228	Instrumentos	7
tucson	228	Interior	8
tucson	228	Porta-malas	7
tucson	228	Desempenho	7
tucson	228	Motor	7
tucson	228	Câmbio	7
tucson	228	Freios	7
tucson	228	Suspensão	7
tucson	228	Consumo	7
tucson	228	Estabilidade	7
tucson	228	Custo-Benefício 	7
tucson	228	Recomendação	8
tucson	229	Estilo	7
tucson	229	Acabamento	5
tucson	229	Posição de dirigir	6
tucson	229	Instrumentos	5
tucson	229	Interior	5
tucson	229	Porta-malas	6
tucson	229	Desempenho	4
tucson	229	Motor	6
tucson	229	Câmbio	6
tucson	229	Freios	6
tucson	229	Suspensão	6
tucson	229	Consumo	3
tucson	229	Estabilidade	6
tucson	229	Custo-Benefício 	2
tucson	229	Recomendação	2
tucson	230	Estilo	7
tucson	230	Acabamento	8
tucson	230	Posição de dirigir	8
tucson	230	Instrumentos	6
tucson	230	Interior	8
tucson	230	Porta-malas	7
tucson	230	Desempenho	7
tucson	230	Motor	7
tucson	230	Câmbio	6
tucson	230	Freios	7
tucson	230	Suspensão	6
tucson	230	Consumo	6
tucson	230	Estabilidade	8
tucson	230	Custo-Benefício 	6
tucson	230	Recomendação	6
tucson	231	Estilo	9
tucson	231	Acabamento	8
tucson	231	Posição de dirigir	9
tucson	231	Instrumentos	7
tucson	231	Interior	9
tucson	231	Porta-malas	6
tucson	231	Desempenho	6
tucson	231	Motor	8
tucson	231	Câmbio	8
tucson	231	Freios	8
tucson	231	Suspensão	8
tucson	231	Consumo	8
tucson	231	Estabilidade	8
tucson	231	Custo-Benefício 	6
tucson	231	Recomendação	0
tucson	232	Estilo	10
tucson	232	Acabamento	9
tucson	232	Posição de dirigir	9
tucson	232	Instrumentos	9
tucson	232	Interior	10
tucson	232	Porta-malas	9
tucson	232	Desempenho	9
tucson	232	Motor	9
tucson	232	Câmbio	9
tucson	232	Freios	9
tucson	232	Suspensão	9
tucson	232	Consumo	8
tucson	232	Estabilidade	10
tucson	232	Custo-Benefício 	9
tucson	232	Recomendação	10
tucson	233	Estilo	6
tucson	233	Acabamento	9
tucson	233	Posição de dirigir	10
tucson	233	Instrumentos	10
tucson	233	Interior	10
tucson	233	Porta-malas	10
tucson	233	Desempenho	10
tucson	233	Motor	10
tucson	233	Câmbio	9
tucson	233	Freios	7
tucson	233	Suspensão	7
tucson	233	Consumo	7
tucson	233	Estabilidade	9
tucson	233	Custo-Benefício 	7
tucson	233	Recomendação	7
tucson	234	Estilo	9
tucson	234	Acabamento	2
tucson	234	Posição de dirigir	10
tucson	234	Instrumentos	8
tucson	234	Interior	10
tucson	234	Porta-malas	8
tucson	234	Desempenho	8
tucson	234	Motor	2
tucson	234	Câmbio	10
tucson	234	Freios	10
tucson	234	Suspensão	5
tucson	234	Consumo	6
tucson	234	Estabilidade	8
tucson	234	Custo-Benefício 	5
tucson	234	Recomendação	0
tucson	235	Estilo	10
tucson	235	Acabamento	5
tucson	235	Posição de dirigir	10
tucson	235	Instrumentos	10
tucson	235	Interior	10
tucson	235	Porta-malas	8
tucson	235	Desempenho	10
tucson	235	Motor	10
tucson	235	Câmbio	10
tucson	235	Freios	10
tucson	235	Suspensão	2
tucson	235	Consumo	5
tucson	235	Estabilidade	10
tucson	235	Custo-Benefício 	8
tucson	235	Recomendação	6
tucson	236	Estilo	9
tucson	236	Acabamento	8
tucson	236	Posição de dirigir	8
tucson	236	Instrumentos	6
tucson	236	Interior	8
tucson	236	Porta-malas	9
tucson	236	Desempenho	8
tucson	236	Motor	8
tucson	236	Câmbio	8
tucson	236	Freios	10
tucson	236	Suspensão	9
tucson	236	Consumo	7
tucson	236	Estabilidade	9
tucson	236	Custo-Benefício 	7
tucson	236	Recomendação	8
tucson	237	Estilo	9
tucson	237	Acabamento	6
tucson	237	Posição de dirigir	8
tucson	237	Instrumentos	6
tucson	237	Interior	8
tucson	237	Porta-malas	8
tucson	237	Desempenho	6
tucson	237	Motor	6
tucson	237	Câmbio	7
tucson	237	Freios	7
tucson	237	Suspensão	5
tucson	237	Consumo	6
tucson	237	Estabilidade	7
tucson	237	Custo-Benefício 	7
tucson	237	Recomendação	7
tucson	238	Estilo	8
tucson	238	Acabamento	7
tucson	238	Posição de dirigir	9
tucson	238	Instrumentos	9
tucson	238	Interior	8
tucson	238	Porta-malas	7
tucson	238	Desempenho	9
tucson	238	Motor	9
tucson	238	Câmbio	9
tucson	238	Freios	9
tucson	238	Suspensão	9
tucson	238	Consumo	7
tucson	238	Estabilidade	9
tucson	238	Custo-Benefício 	10
tucson	238	Recomendação	8
tucson	239	Estilo	7
tucson	239	Acabamento	6
tucson	239	Posição de dirigir	8
tucson	239	Instrumentos	6
tucson	239	Interior	7
tucson	239	Porta-malas	9
tucson	239	Desempenho	5
tucson	239	Motor	6
tucson	239	Câmbio	3
tucson	239	Freios	6
tucson	239	Suspensão	3
tucson	239	Consumo	6
tucson	239	Estabilidade	6
tucson	239	Custo-Benefício 	4
tucson	239	Recomendação	5
tucson	240	Estilo	9
tucson	240	Acabamento	9
tucson	240	Posição de dirigir	10
tucson	240	Instrumentos	6
tucson	240	Interior	10
tucson	240	Porta-malas	10
tucson	240	Desempenho	8
tucson	240	Motor	9
tucson	240	Câmbio	9
tucson	240	Freios	10
tucson	240	Suspensão	8
tucson	240	Consumo	6
tucson	240	Estabilidade	9
tucson	240	Custo-Benefício 	7
tucson	240	Recomendação	10
tucson	241	Estilo	8
tucson	241	Acabamento	8
tucson	241	Posição de dirigir	7
tucson	241	Instrumentos	7
tucson	241	Interior	10
tucson	241	Porta-malas	10
tucson	241	Desempenho	9
tucson	241	Motor	8
tucson	241	Câmbio	10
tucson	241	Freios	10
tucson	241	Suspensão	8
tucson	241	Consumo	9
tucson	241	Estabilidade	10
tucson	241	Custo-Benefício 	8
tucson	241	Recomendação	8
tucson	242	Estilo	3
tucson	242	Acabamento	4
tucson	242	Posição de dirigir	3
tucson	242	Instrumentos	3
tucson	242	Interior	4
tucson	242	Porta-malas	3
tucson	242	Desempenho	3
tucson	242	Motor	0
tucson	242	Câmbio	0
tucson	242	Freios	3
tucson	242	Suspensão	4
tucson	242	Consumo	3
tucson	242	Estabilidade	4
tucson	242	Custo-Benefício 	0
tucson	242	Recomendação	0
tucson	243	Estilo	10
tucson	243	Acabamento	10
tucson	243	Posição de dirigir	10
tucson	243	Instrumentos	9
tucson	243	Interior	10
tucson	243	Porta-malas	10
tucson	243	Desempenho	10
tucson	243	Motor	10
tucson	243	Câmbio	9
tucson	243	Freios	10
tucson	243	Suspensão	10
tucson	243	Consumo	9
tucson	243	Estabilidade	10
tucson	243	Custo-Benefício 	9
tucson	243	Recomendação	10
tucson	244	Estilo	10
tucson	244	Acabamento	8
tucson	244	Posição de dirigir	9
tucson	244	Instrumentos	8
tucson	244	Interior	8
tucson	244	Porta-malas	5
tucson	244	Desempenho	5
tucson	244	Motor	8
tucson	244	Câmbio	7
tucson	244	Freios	9
tucson	244	Suspensão	6
tucson	244	Consumo	3
tucson	244	Estabilidade	10
tucson	244	Custo-Benefício 	7
tucson	244	Recomendação	5
tucson	245	Estilo	8
tucson	245	Acabamento	8
tucson	245	Posição de dirigir	10
tucson	245	Instrumentos	8
tucson	245	Interior	9
tucson	245	Porta-malas	7
tucson	245	Desempenho	8
tucson	245	Motor	9
tucson	245	Câmbio	8
tucson	245	Freios	9
tucson	245	Suspensão	9
tucson	245	Consumo	7
tucson	245	Estabilidade	9
tucson	245	Custo-Benefício 	8
tucson	245	Recomendação	10
tucson	246	Estilo	10
tucson	246	Acabamento	10
tucson	246	Posição de dirigir	10
tucson	246	Instrumentos	8
tucson	246	Interior	10
tucson	246	Porta-malas	8
tucson	246	Desempenho	9
tucson	246	Motor	10
tucson	246	Câmbio	10
tucson	246	Freios	9
tucson	246	Suspensão	9
tucson	246	Consumo	8
tucson	246	Estabilidade	9
tucson	246	Custo-Benefício 	8
tucson	246	Recomendação	10
tucson	247	Estilo	9
tucson	247	Acabamento	8
tucson	247	Posição de dirigir	9
tucson	247	Instrumentos	6
tucson	247	Interior	8
tucson	247	Porta-malas	5
tucson	247	Desempenho	8
tucson	247	Motor	8
tucson	247	Câmbio	6
tucson	247	Freios	8
tucson	247	Suspensão	8
tucson	247	Consumo	8
tucson	247	Estabilidade	8
tucson	247	Custo-Benefício 	9
tucson	247	Recomendação	9
tucson	248	Estilo	10
tucson	248	Acabamento	9
tucson	248	Posição de dirigir	10
tucson	248	Instrumentos	9
tucson	248	Interior	9
tucson	248	Porta-malas	10
tucson	248	Desempenho	8
tucson	248	Motor	10
tucson	248	Câmbio	9
tucson	248	Freios	9
tucson	248	Suspensão	10
tucson	248	Consumo	8
tucson	248	Estabilidade	9
tucson	248	Custo-Benefício 	9
tucson	248	Recomendação	10
tucson	249	Estilo	9
tucson	249	Acabamento	9
tucson	249	Posição de dirigir	10
tucson	249	Instrumentos	9
tucson	249	Interior	9
tucson	249	Porta-malas	8
tucson	249	Desempenho	8
tucson	249	Motor	8
tucson	249	Câmbio	9
tucson	249	Freios	8
tucson	249	Suspensão	8
tucson	249	Consumo	7
tucson	249	Estabilidade	8
tucson	249	Custo-Benefício 	8
tucson	249	Recomendação	9
tucson	250	Estilo	9
tucson	250	Acabamento	9
tucson	250	Posição de dirigir	10
tucson	250	Instrumentos	7
tucson	250	Interior	9
tucson	250	Porta-malas	7
tucson	250	Desempenho	8
tucson	250	Motor	8
tucson	250	Câmbio	8
tucson	250	Freios	8
tucson	250	Suspensão	9
tucson	250	Consumo	5
tucson	250	Estabilidade	8
tucson	250	Custo-Benefício 	9
tucson	250	Recomendação	10
tucson	251	Estilo	7
tucson	251	Acabamento	8
tucson	251	Posição de dirigir	9
tucson	251	Instrumentos	9
tucson	251	Interior	10
tucson	251	Porta-malas	4
tucson	251	Desempenho	9
tucson	251	Motor	8
tucson	251	Câmbio	7
tucson	251	Freios	2
tucson	251	Suspensão	3
tucson	251	Consumo	7
tucson	251	Estabilidade	8
tucson	251	Custo-Benefício 	7
tucson	251	Recomendação	10
tucson	252	Estilo	8
tucson	252	Acabamento	6
tucson	252	Posição de dirigir	9
tucson	252	Instrumentos	8
tucson	252	Interior	7
tucson	252	Porta-malas	6
tucson	252	Desempenho	9
tucson	252	Motor	9
tucson	252	Câmbio	9
tucson	252	Freios	8
tucson	252	Suspensão	7
tucson	252	Consumo	9
tucson	252	Estabilidade	8
tucson	252	Custo-Benefício 	8
tucson	252	Recomendação	8
tucson	253	Estilo	1
tucson	253	Acabamento	0
tucson	253	Posição de dirigir	2
tucson	253	Instrumentos	1
tucson	253	Interior	2
tucson	253	Porta-malas	4
tucson	253	Desempenho	2
tucson	253	Motor	2
tucson	253	Câmbio	2
tucson	253	Freios	4
tucson	253	Suspensão	0
tucson	253	Consumo	4
tucson	253	Estabilidade	2
tucson	253	Custo-Benefício 	0
tucson	253	Recomendação	0
tucson	254	Estilo	9
tucson	254	Acabamento	9
tucson	254	Posição de dirigir	10
tucson	254	Instrumentos	7
tucson	254	Interior	9
tucson	254	Porta-malas	7
tucson	254	Desempenho	8
tucson	254	Motor	9
tucson	254	Câmbio	8
tucson	254	Freios	7
tucson	254	Suspensão	8
tucson	254	Consumo	7
tucson	254	Estabilidade	8
tucson	254	Custo-Benefício 	8
tucson	254	Recomendação	9
tucson	255	Estilo	9
tucson	255	Acabamento	8
tucson	255	Posição de dirigir	10
tucson	255	Instrumentos	9
tucson	255	Interior	9
tucson	255	Porta-malas	6
tucson	255	Desempenho	9
tucson	255	Motor	9
tucson	255	Câmbio	10
tucson	255	Freios	8
tucson	255	Suspensão	8
tucson	255	Consumo	8
tucson	255	Estabilidade	9
tucson	255	Custo-Benefício 	9
tucson	255	Recomendação	9
tucson	256	Estilo	9
tucson	256	Acabamento	7
tucson	256	Posição de dirigir	8
tucson	256	Instrumentos	8
tucson	256	Interior	9
tucson	256	Porta-malas	9
tucson	256	Desempenho	8
tucson	256	Motor	8
tucson	256	Câmbio	9
tucson	256	Freios	8
tucson	256	Suspensão	6
tucson	256	Consumo	8
tucson	256	Estabilidade	8
tucson	256	Custo-Benefício 	6
tucson	256	Recomendação	5
tucson	257	Estilo	8
tucson	257	Acabamento	8
tucson	257	Posição de dirigir	8
tucson	257	Instrumentos	8
tucson	257	Interior	4
tucson	257	Porta-malas	3
tucson	257	Desempenho	4
tucson	257	Motor	7
tucson	257	Câmbio	5
tucson	257	Freios	8
tucson	257	Suspensão	7
tucson	257	Consumo	5
tucson	257	Estabilidade	8
tucson	257	Custo-Benefício 	6
tucson	257	Recomendação	6
tucson	258	Estilo	9
tucson	258	Acabamento	8
tucson	258	Posição de dirigir	8
tucson	258	Instrumentos	7
tucson	258	Interior	7
tucson	258	Porta-malas	6
tucson	258	Desempenho	3
tucson	258	Motor	6
tucson	258	Câmbio	1
tucson	258	Freios	6
tucson	258	Suspensão	8
tucson	258	Consumo	7
tucson	258	Estabilidade	7
tucson	258	Custo-Benefício 	6
tucson	258	Recomendação	3
tucson	259	Estilo	10
tucson	259	Acabamento	8
tucson	259	Posição de dirigir	8
tucson	259	Instrumentos	7
tucson	259	Interior	8
tucson	259	Porta-malas	8
tucson	259	Desempenho	7
tucson	259	Motor	8
tucson	259	Câmbio	8
tucson	259	Freios	9
tucson	259	Suspensão	9
tucson	259	Consumo	7
tucson	259	Estabilidade	9
tucson	259	Custo-Benefício 	9
tucson	259	Recomendação	10
tucson	260	Estilo	9
tucson	260	Acabamento	7
tucson	260	Posição de dirigir	9
tucson	260	Instrumentos	9
tucson	260	Interior	8
tucson	260	Porta-malas	8
tucson	260	Desempenho	9
tucson	260	Motor	5
tucson	260	Câmbio	4
tucson	260	Freios	6
tucson	260	Suspensão	5
tucson	260	Consumo	5
tucson	260	Estabilidade	7
tucson	260	Custo-Benefício 	3
tucson	260	Recomendação	1
tucson	261	Estilo	9
tucson	261	Acabamento	6
tucson	261	Posição de dirigir	9
tucson	261	Instrumentos	7
tucson	261	Interior	8
tucson	261	Porta-malas	6
tucson	261	Desempenho	5
tucson	261	Motor	0
tucson	261	Câmbio	4
tucson	261	Freios	8
tucson	261	Suspensão	3
tucson	261	Consumo	3
tucson	261	Estabilidade	7
tucson	261	Custo-Benefício 	6
tucson	261	Recomendação	0
tucson	262	Estilo	9
tucson	262	Acabamento	6
tucson	262	Posição de dirigir	5
tucson	262	Instrumentos	5
tucson	262	Interior	9
tucson	262	Porta-malas	6
tucson	262	Desempenho	6
tucson	262	Motor	7
tucson	262	Câmbio	7
tucson	262	Freios	7
tucson	262	Suspensão	9
tucson	262	Consumo	6
tucson	262	Estabilidade	5
tucson	262	Custo-Benefício 	6
tucson	262	Recomendação	0
tucson	263	Estilo	8
tucson	263	Acabamento	8
tucson	263	Posição de dirigir	9
tucson	263	Instrumentos	9
tucson	263	Interior	10
tucson	263	Porta-malas	10
tucson	263	Desempenho	8
tucson	263	Motor	9
tucson	263	Câmbio	8
tucson	263	Freios	9
tucson	263	Suspensão	9
tucson	263	Consumo	9
tucson	263	Estabilidade	10
tucson	263	Custo-Benefício 	9
tucson	263	Recomendação	10
tucson	264	Estilo	10
tucson	264	Acabamento	10
tucson	264	Posição de dirigir	10
tucson	264	Instrumentos	7
tucson	264	Interior	9
tucson	264	Porta-malas	9
tucson	264	Desempenho	9
tucson	264	Motor	9
tucson	264	Câmbio	2
tucson	264	Freios	8
tucson	264	Suspensão	9
tucson	264	Consumo	8
tucson	264	Estabilidade	9
tucson	264	Custo-Benefício 	8
tucson	264	Recomendação	7
tucson	265	Estilo	10
tucson	265	Acabamento	8
tucson	265	Posição de dirigir	10
tucson	265	Instrumentos	8
tucson	265	Interior	9
tucson	265	Porta-malas	10
tucson	265	Desempenho	8
tucson	265	Motor	9
tucson	265	Câmbio	10
tucson	265	Freios	10
tucson	265	Suspensão	10
tucson	265	Consumo	8
tucson	265	Estabilidade	7
tucson	265	Custo-Benefício 	3
tucson	265	Recomendação	0
tucson	266	Estilo	8
tucson	266	Acabamento	8
tucson	266	Posição de dirigir	10
tucson	266	Instrumentos	9
tucson	266	Interior	10
tucson	266	Porta-malas	10
tucson	266	Desempenho	8
tucson	266	Motor	8
tucson	266	Câmbio	8
tucson	266	Freios	8
tucson	266	Suspensão	10
tucson	266	Consumo	7
tucson	266	Estabilidade	9
tucson	266	Custo-Benefício 	9
tucson	266	Recomendação	9
tucson	267	Estilo	10
tucson	267	Acabamento	9
tucson	267	Posição de dirigir	10
tucson	267	Instrumentos	9
tucson	267	Interior	9
tucson	267	Porta-malas	9
tucson	267	Desempenho	8
tucson	267	Motor	9
tucson	267	Câmbio	8
tucson	267	Freios	9
tucson	267	Suspensão	9
tucson	267	Consumo	6
tucson	267	Estabilidade	8
tucson	267	Custo-Benefício 	8
tucson	267	Recomendação	9
tucson	268	Estilo	10
tucson	268	Acabamento	10
tucson	268	Posição de dirigir	10
tucson	268	Instrumentos	9
tucson	268	Interior	10
tucson	268	Porta-malas	8
tucson	268	Desempenho	9
tucson	268	Motor	9
tucson	268	Câmbio	9
tucson	268	Freios	10
tucson	268	Suspensão	9
tucson	268	Consumo	9
tucson	268	Estabilidade	9
tucson	268	Custo-Benefício 	9
tucson	268	Recomendação	10
tucson	269	Estilo	9
tucson	269	Acabamento	9
tucson	269	Posição de dirigir	9
tucson	269	Instrumentos	7
tucson	269	Interior	9
tucson	269	Porta-malas	9
tucson	269	Desempenho	7
tucson	269	Motor	9
tucson	269	Câmbio	9
tucson	269	Freios	8
tucson	269	Suspensão	7
tucson	269	Consumo	8
tucson	269	Estabilidade	9
tucson	269	Custo-Benefício 	9
tucson	269	Recomendação	9
tucson	270	Estilo	6
tucson	270	Acabamento	7
tucson	270	Posição de dirigir	7
tucson	270	Instrumentos	7
tucson	270	Interior	6
tucson	270	Porta-malas	8
tucson	270	Desempenho	7
tucson	270	Motor	7
tucson	270	Câmbio	7
tucson	270	Freios	8
tucson	270	Suspensão	7
tucson	270	Consumo	5
tucson	270	Estabilidade	7
tucson	270	Custo-Benefício 	7
tucson	270	Recomendação	6
tucson	271	Estilo	10
tucson	271	Acabamento	8
tucson	271	Posição de dirigir	9
tucson	271	Instrumentos	9
tucson	271	Interior	9
tucson	271	Porta-malas	7
tucson	271	Desempenho	8
tucson	271	Motor	8
tucson	271	Câmbio	10
tucson	271	Freios	7
tucson	271	Suspensão	9
tucson	271	Consumo	6
tucson	271	Estabilidade	8
tucson	271	Custo-Benefício 	7
tucson	271	Recomendação	8
tucson	272	Estilo	6
tucson	272	Acabamento	6
tucson	272	Posição de dirigir	8
tucson	272	Instrumentos	6
tucson	272	Interior	8
tucson	272	Porta-malas	0
tucson	272	Desempenho	5
tucson	272	Motor	5
tucson	272	Câmbio	9
tucson	272	Freios	10
tucson	272	Suspensão	10
tucson	272	Consumo	6
tucson	272	Estabilidade	9
tucson	272	Custo-Benefício 	2
tucson	272	Recomendação	0
tucson	273	Estilo	9
tucson	273	Acabamento	9
tucson	273	Posição de dirigir	9
tucson	273	Instrumentos	10
tucson	273	Interior	9
tucson	273	Porta-malas	7
tucson	273	Desempenho	8
tucson	273	Motor	8
tucson	273	Câmbio	9
tucson	273	Freios	8
tucson	273	Suspensão	7
tucson	273	Consumo	7
tucson	273	Estabilidade	8
tucson	273	Custo-Benefício 	9
tucson	273	Recomendação	9
tucson	274	Estilo	8
tucson	274	Acabamento	5
tucson	274	Posição de dirigir	6
tucson	274	Instrumentos	9
tucson	274	Interior	8
tucson	274	Porta-malas	5
tucson	274	Desempenho	6
tucson	274	Motor	9
tucson	274	Câmbio	7
tucson	274	Freios	9
tucson	274	Suspensão	6
tucson	274	Consumo	7
tucson	274	Estabilidade	9
tucson	274	Custo-Benefício 	3
tucson	274	Recomendação	5
tucson	275	Estilo	9
tucson	275	Acabamento	9
tucson	275	Posição de dirigir	9
tucson	275	Instrumentos	9
tucson	275	Interior	10
tucson	275	Porta-malas	9
tucson	275	Desempenho	7
tucson	275	Motor	9
tucson	275	Câmbio	10
tucson	275	Freios	10
tucson	275	Suspensão	1
tucson	275	Consumo	5
tucson	275	Estabilidade	7
tucson	275	Custo-Benefício 	0
tucson	275	Recomendação	10
tucson	276	Estilo	8
tucson	276	Acabamento	4
tucson	276	Posição de dirigir	8
tucson	276	Instrumentos	6
tucson	276	Interior	7
tucson	276	Porta-malas	1
tucson	276	Desempenho	3
tucson	276	Motor	2
tucson	276	Câmbio	2
tucson	276	Freios	2
tucson	276	Suspensão	3
tucson	276	Consumo	3
tucson	276	Estabilidade	7
tucson	276	Custo-Benefício 	5
tucson	276	Recomendação	3
tucson	277	Estilo	5
tucson	277	Acabamento	5
tucson	277	Posição de dirigir	8
tucson	277	Instrumentos	5
tucson	277	Interior	5
tucson	277	Porta-malas	3
tucson	277	Desempenho	3
tucson	277	Motor	0
tucson	277	Câmbio	2
tucson	277	Freios	7
tucson	277	Suspensão	1
tucson	277	Consumo	5
tucson	277	Estabilidade	5
tucson	277	Custo-Benefício 	1
tucson	277	Recomendação	1
tucson	278	Estilo	9
tucson	278	Acabamento	9
tucson	278	Posição de dirigir	9
tucson	278	Instrumentos	8
tucson	278	Interior	10
tucson	278	Porta-malas	7
tucson	278	Desempenho	8
tucson	278	Motor	10
tucson	278	Câmbio	10
tucson	278	Freios	10
tucson	278	Suspensão	9
tucson	278	Consumo	7
tucson	278	Estabilidade	10
tucson	278	Custo-Benefício 	8
